Date,Titre,Candidat,lien
11 févr. 2019,Arrivée à Sedhiou : Macky Sall triomphal dans le Pakao - Seneweb,Macky Sall,http://www.seneweb.com/news/Politique/arrivee-a-sedhiou-macky-sall-triomphal-d_n_273355.html
11 févr. 2019,Modou PENE interpelle Macky Sall et Maréme Faye Sall - Seneweb,Macky Sall,http://www.seneweb.com/news/Politique/modou-pene-interpelle-macky-sall-et-mare_n_273469.html
11 févr. 2019,"Macky Sall : ""Je veux proposer une nouvelle Casamance"" - Seneweb",Macky Sall,http://www.seneweb.com/news/Video/macky-sall-quot-je-veux-proposer-une-nou_n_273444.html
11 févr. 2019,Keur Madiabel : Serigne Mbaye Thiam sensibilise sur le bilan de ...,Macky Sall,http://www.seneweb.com/news/Politique/keur-madiabel-serigne-mbaye-thiam-sensib_n_273364.html
11 févr. 2019,Violences à Tamba : Macky Sall étale sa colère et accuse... - Seneweb,Macky Sall,http://www.seneweb.com/news/Politique/situation-a-tamba-la-reaction-de-macky-s_n_273398.html
10 févr. 2019,El hadji Kassé : «Macky Sall n'a jamais dit que le Président Wade lui a ...,Macky Sall,http://seneweb.com/news/Politique/el-hadji-kasse-laquo-macky-sall-n-rsquo-_n_273283.html
10 févr. 2019,Décès de 4 gendarmes de Sédhiou : La réaction de Macky Sall,Macky Sall,http://www.seneweb.com/news/Necrologie/deces-de-4-gendarmes-de-sedhiou-la-react_n_273288.html
9 févr. 2019,Macky Sall veut faire de Tamba un ''hub ferroviaire'' [Vidéo],Macky Sall,http://www.seneweb.com/news/Politique/macky-sall-veut-faire-de-tamba-un-lsquo-_n_273262.html
9 févr. 2019,Télescopage avec Macky Sall : Les vérités d'Issa Sall aux forces de l ...,Macky Sall,http://www.seneweb.com/news/Politique/telescopage-avec-macky-sall-les-verites-_n_273265.html
9 févr. 2019,Présidentielle 2019 : Banda Diop invite Bamba Fall à soutenir Macky ...,Macky Sall,http://seneweb.com/news/Politique/presidentielle-2019-banda-diop-invite-ba_n_273264.html
8 févr. 2019,"Macky Sall à Matam : ""J'ai un pied dans la culture puular, un autre ...",Macky Sall,http://www.seneweb.com/news/Politique/macky-sall-a-matam-quot-j-ai-un-pied-dan_n_273114.html
8 févr. 2019,Macky Sall rend hommage à Cheikh AnTa Diop et promet de...[Vidéo],Macky Sall,http://www.seneweb.com/news/Politique/macky-sall-rend-hommage-a-cheikh-anta-di_n_273117.html
8 févr. 2019,"Après Aissata Sall, Malick Noël Seck rejoint Macky Sall - Seneweb",Macky Sall,http://www.seneweb.com/news/Politique/apres-aissata-sall-malick-noel-seck-rejo_n_273129.html
8 févr. 2019,"Reçu par le khalife à Touba, Wade traite Macky Sall de voleur",Macky Sall,http://www.seneweb.com/news/Politique/recu-par-le-khalife-a-touba-wade-traite-_n_273208.html
7 févr. 2019,"Les premiers mots de Wade : ""Dama ñeuw pour que Macky Sall dem…""",Macky Sall,http://seneweb.com/news/Politique/les-premiers-mots-de-wade-quot-dama-neuw_n_273060.html
6 févr. 2019,Soutien à Macky Sall : Les propos virulents de Me El Hadji Diouf ...,Macky Sall,http://www.seneweb.com/news/Video/soutien-a-macky-sall-les-propos-virulent_n_272869.html
6 févr. 2019,"Macky Sall : ""Nous avons reconstruit ce pays que nous avons trouvé ...",Macky Sall,http://www.seneweb.com/news/Video/macky-sall-quot-nous-avons-reconstruit-c_n_272852.html
6 févr. 2019,Abdoul Mbaye : «L'abstention est la meilleure manière de réélire ...,Macky Sall,http://www.seneweb.com/news/Politique/abdoul-mbaye-laquo-l-rsquo-abstention-es_n_272906.html
5 févr. 2019,Mystique ou sécurité ? Macky Sall entre à Kébémer à bord d'un gros…,Macky Sall,http://www.seneweb.com/news/Politique/mystique-ou-insecurite-macky-entre-a-keb_n_272739.html
5 févr. 2019,Macky Sall à Saint-Louis : La forte mobilisation de Mary Teuw Niane ...,Macky Sall,http://www.seneweb.com/news/Politique/macky-sall-a-saint-louis-la-forte-mobili_n_272836.html
5 févr. 2019,Kébémer : Macky Sall envoyé au second tour par… - Seneweb,Macky Sall,http://www.seneweb.com/news/Politique/kebemer-nbsp-macky-sall-nbsp-envoye-nbsp_n_272736.html
5 févr. 2019,Podor : Violentes bagarres à l'accueil de Macky Sall - Seneweb,Macky Sall,http://www.seneweb.com/news/Politique/podor-violentes-bagarres-a-l-accueil-de-_n_272826.html
5 févr. 2019,"Tialala FALL: ""Macky SALL yalla moka dogale nagnou nangou""",Macky Sall,http://www.seneweb.com/news/Politique/tialala-fall-quot-macky-sall-yalla-moka-_n_272782.html
5 févr. 2019,Modou Lo accueille Macky sall a Dagana - Seneweb,Macky Sall,http://www.seneweb.com/news/Politique/modou-lo-accueille-macky-sall-a-dagana_n_272808.html
5 févr. 2019,"Sonko: ""Macky SALL a vendu le pays aux étrangers"" - Seneweb",Macky Sall,http://www.seneweb.com/news/Politique/sonko-quot-macky-sall-a-vendu-le-pays-au_n_272819.html
4 févr. 2019,Campagne présidentielle : Macky Sall impressionné par la ...,Macky Sall,http://www.seneweb.com/news/Politique/campagne-presidentielle-macky-sall-impre_n_272689.html
4 févr. 2019,Discours de Macky Sall lors de son meeting à Kébémer - Seneweb.com,Macky Sall,http://www.seneweb.com/news/Politique/discours-de-macky-sall-lors-de-son-meeti_n_272693.html
